,subject,Trial,key_press,accuracy,rt,trial_type,arrL,arrR,ValL,ValR,Age,Gender,FullColorVision,compensation,rainbow,nValL,nValR,skew
148,0mkkxzz3w,119,74,1,4133.60000002384,Experiment,7 6 4 7 3 9,6 10 4 9 9 3,36,41,35,Male,Yes,11.07,Pink to Blue,5,5,0.11150198809860125
149,0mkkxzz3w,120,74,1,11596.3999999762,Experiment,4 3 7 4 7 2,8 1 8 7 1 6,27,31,35,Male,Yes,11.07,Pink to Blue,4,4,0.11150198809860125
150,0mkkxzz3w,121,74,1,1128.60000002384,Experiment,10 3 9 3 7 7,5 10 5 6 8 8,39,42,35,Male,Yes,11.07,Pink to Blue,4,4,0.11150198809860125
151,0mkkxzz3w,122,74,1,1429.60000002384,Experiment,5 1 8 5 8 6,8 6 4 2 6 8,33,34,35,Male,Yes,11.07,Pink to Blue,4,4,0.11150198809860125
152,0mkkxzz3w,123,74,1,844.5,Experiment,3 10 9 10 3 4,6 8 10 5 8 8,39,45,35,Male,Yes,11.07,Pink to Blue,4,4,0.11150198809860125
153,0mkkxzz3w,124,70,1,1437.5,Experiment,10 8 7 6 11 10,6 12 8 5 8 11,52,50,35,Male,Yes,11.07,Pink to Blue,5,5,0.11150198809860125
154,0mkkxzz3w,125,74,1,2189.60000002384,Experiment,9 10 5 8 9 7,10 9 9 6 7 8,48,49,35,Male,Yes,11.07,Pink to Blue,5,5,0.11150198809860125
155,0mkkxzz3w,126,70,0,2820.79999995232,Experiment,8 7 6 12 8 8,9 5 8 8 11 11,49,52,35,Male,Yes,11.07,Pink to Blue,4,4,0.11150198809860125
156,0mkkxzz3w,127,70,1,1860.79999995232,Experiment,4 2 8 2 8 6,2 7 5 5 3 2,30,24,35,Male,Yes,11.07,Pink to Blue,4,4,0.11150198809860125
157,0mkkxzz3w,128,74,1,7379.29999995232,Experiment,7 6 9 8 11 8,7 7 12 11 6 8,49,51,35,Male,Yes,11.07,Pink to Blue,5,5,0.11150198809860125
158,0mkkxzz3w,129,74,1,3283.79999995232,Experiment,9 4 7 5 9 7,10 6 10 10 4 7,41,47,35,Male,Yes,11.07,Pink to Blue,4,4,0.11150198809860125
159,0mkkxzz3w,130,74,0,3365.29999995232,Experiment,4 2 8 2 5 7,1 6 4 1 5 7,28,24,35,Male,Yes,11.07,Pink to Blue,5,5,0.11150198809860125
160,0mkkxzz3w,131,74,1,2229.19999992847,Experiment,6 1 5 1 8 4,7 7 5 3 1 6,25,29,35,Male,Yes,11.07,Pink to Blue,5,5,0.11150198809860125
161,0mkkxzz3w,132,70,1,1379.70000004768,Experiment,8 10 5 5 8 9,10 8 8 5 5 4,45,40,35,Male,Yes,11.07,Pink to Blue,4,4,0.11150198809860125
162,0mkkxzz3w,133,70,1,6534.10000002384,Experiment,12 9 9 12 5 7,9 8 10 10 5 9,54,51,35,Male,Yes,11.07,Pink to Blue,4,4,0.11150198809860125
163,0mkkxzz3w,134,74,1,1260.10000002384,Experiment,4 8 4 10 5 6,10 7 9 4 10 3,37,43,35,Male,Yes,11.07,Pink to Blue,5,5,0.11150198809860125
164,0mkkxzz3w,135,70,1,3572.89999997616,Experiment,1 5 8 8 5 5,5 4 6 4 6 5,32,30,35,Male,Yes,11.07,Pink to Blue,3,3,0.11150198809860125
165,0mkkxzz3w,136,74,1,2788.40000009537,Experiment,5 1 1 5 7 8,4 8 3 6 3 6,27,30,35,Male,Yes,11.07,Pink to Blue,4,4,0.11150198809860125
166,0mkkxzz3w,137,74,1,1205.10000002384,Experiment,2 6 4 7 4 5,6 7 3 2 8 7,28,33,35,Male,Yes,11.07,Pink to Blue,5,5,0.11150198809860125
167,0mkkxzz3w,138,70,1,4685.60000002384,Experiment,7 5 4 4 1 7,1 2 5 7 5 5,28,25,35,Male,Yes,11.07,Pink to Blue,4,4,0.11150198809860125
168,0mkkxzz3w,139,70,1,1588.29999995232,Experiment,8 9 4 5 3 9,7 5 6 4 8 6,38,36,35,Male,Yes,11.07,Pink to Blue,5,5,0.11150198809860125
169,0mkkxzz3w,140,74,1,933.100000023842,Experiment,12 6 7 12 7 6,8 8 11 10 8 11,50,56,35,Male,Yes,11.07,Pink to Blue,3,3,0.11150198809860125
170,0mkkxzz3w,141,70,1,2372.70000004768,Experiment,3 6 9 6 9 7,6 6 10 5 4 6,40,37,35,Male,Yes,11.07,Pink to Blue,4,4,0.11150198809860125
171,0mkkxzz3w,142,70,1,2701.10000002384,Experiment,10 11 12 10 7 7,12 7 7 6 10 10,57,52,35,Male,Yes,11.07,Pink to Blue,4,4,0.11150198809860125
172,0mkkxzz3w,143,70,1,1253.60000002384,Experiment,9 9 8 6 6 6,5 5 10 10 4 4,44,38,35,Male,Yes,11.07,Pink to Blue,3,3,0.11150198809860125
173,0mkkxzz3w,144,74,1,1035.89999997616,Experiment,11 11 11 8 6 11,8 8 12 10 10 12,58,60,35,Male,Yes,11.07,Pink to Blue,3,3,0.11150198809860125
174,0mkkxzz3w,145,74,1,1925.29999995232,Experiment,6 4 7 3 7 9,7 4 9 6 10 4,36,40,35,Male,Yes,11.07,Pink to Blue,5,5,0.11150198809860125
175,0mkkxzz3w,146,70,1,2229.70000004768,Experiment,10 9 7 11 5 11,5 5 10 9 8 12,53,49,35,Male,Yes,11.07,Pink to Blue,5,5,0.11150198809860125
176,0mkkxzz3w,147,74,1,1357.40000009537,Experiment,9 12 8 7 5 7,12 7 5 10 10 6,48,50,35,Male,Yes,11.07,Pink to Blue,5,5,0.11150198809860125
177,0mkkxzz3w,148,70,1,1209.79999995232,Experiment,4 8 8 5 6 6,7 8 7 7 1 6,37,36,35,Male,Yes,11.07,Pink to Blue,4,4,0.11150198809860125
178,0mkkxzz3w,149,74,1,4380.70000004768,Experiment,9 11 8 5 6 9,11 5 6 8 11 12,48,53,35,Male,Yes,11.07,Pink to Blue,5,5,0.11150198809860125
179,0mkkxzz3w,150,70,1,1004.79999995232,Experiment,7 10 10 8 10 12,12 6 11 5 5 12,57,51,35,Male,Yes,11.07,Pink to Blue,4,4,0.11150198809860125
180,0nple472t,1,70,0,3573.70000004768,Training,2 5 12 3 8 6,5 2 8 2 12 8,36,37,21,Female,Yes,10.08,Pink to Blue,6,4,-0.05529401009547519
181,0nple472t,2,74,0,1907.19999998808,Training,9 3 12 4 12 7,6 6 6 7 3 12,47,40,21,Female,Yes,10.08,Pink to Blue,5,4,-0.05529401009547519
182,0nple472t,3,70,1,2077.60000002384,Training,3 3 12 2 7 12,5 4 7 12 1 7,39,36,21,Female,Yes,10.08,Pink to Blue,4,5,-0.05529401009547519
183,0nple472t,4,70,1,1466.19999998808,Training,2 10 11 7 6 9,5 5 4 1 9 8,45,32,21,Female,Yes,10.08,Pink to Blue,6,5,-0.05529401009547519
184,0nple472t,5,70,1,1420.19999998808,Training,8 12 6 3 9 12,3 5 2 12 8 7,50,37,21,Female,Yes,10.08,Pink to Blue,5,6,-0.05529401009547519
185,0nple472t,6,74,1,958.0,Training,1 7 5 1 10 1,3 7 3 9 10 10,25,42,21,Female,Yes,10.08,Pink to Blue,4,4,-0.05529401009547519
186,0nple472t,7,70,1,3059.0,Training,12 8 9 9 1 10,8 6 9 8 4 4,49,39,21,Female,Yes,10.08,Pink to Blue,5,4,-0.05529401009547519
187,0nple472t,8,70,1,1138.30000001192,Training,5 7 4 11 3 12,4 3 5 2 2 3,42,19,21,Female,Yes,10.08,Pink to Blue,6,4,-0.05529401009547519
188,0nple472t,9,74,0,1284.80000001192,Training,10 7 10 8 11 5,5 10 10 8 9 2,51,44,21,Female,Yes,10.08,Pink to Blue,5,5,-0.05529401009547519
189,0nple472t,10,70,1,926.300000011921,Training,6 10 12 10 12 3,9 8 1 4 1 2,53,25,21,Female,Yes,10.08,Pink to Blue,4,5,-0.05529401009547519
190,0nple472t,11,70,1,1083.30000001192,Training,6 5 8 12 11 4,10 2 9 9 7 8,46,45,21,Female,Yes,10.08,Pink to Blue,6,5,-0.05529401009547519
191,0nple472t,12,70,1,1212.10000002384,Training,6 12 2 11 7 10,2 10 8 6 4 1,48,31,21,Female,Yes,10.08,Pink to Blue,6,6,-0.05529401009547519
192,0nple472t,13,74,1,1163.39999997616,Training,5 1 9 5 4 11,7 2 11 9 8 10,35,47,21,Female,Yes,10.08,Pink to Blue,5,6,-0.05529401009547519
193,0nple472t,14,74,1,1492.09999996424,Training,5 4 11 4 11 4,7 11 2 4 10 6,39,40,21,Female,Yes,10.08,Pink to Blue,3,6,-0.05529401009547519
194,0nple472t,15,74,1,3988.30000001192,Training,9 4 3 4 8 3,1 5 11 2 12 6,31,37,21,Female,Yes,10.08,Pink to Blue,4,6,-0.05529401009547519
195,0nple472t,16,74,0,6076.89999997616,Training,8 7 4 11 3 8,3 10 7 7 7 1,41,35,21,Female,Yes,10.08,Pink to Blue,5,4,-0.05529401009547519
196,0nple472t,17,70,0,981.200000047684,Training,6 1 11 12 2 10,12 10 4 7 4 12,42,49,21,Female,Yes,10.08,Pink to Blue,6,4,-0.05529401009547519
197,0nple472t,18,74,0,1046.20000004768,Training,3 4 5 6 6 11,4 4 11 1 10 3,35,33,21,Female,Yes,10.08,Pink to Blue,5,5,-0.05529401009547519
198,0nple472t,19,70,1,1675.29999995232,Training,5 12 11 3 4 2,9 2 3 5 6 6,37,31,21,Female,Yes,10.08,Pink to Blue,6,5,-0.05529401009547519
199,0nple472t,20,74,1,1265.90000003576,Training,8 3 3 7 4 3,12 8 1 12 12 3,28,48,21,Female,Yes,10.08,Pink to Blue,4,4,-0.05529401009547519
200,0nple472t,21,70,1,1206.19999998808,Training,7 8 10 11 7 11,4 10 3 12 1 4,54,34,21,Female,Yes,10.08,Pink to Blue,4,5,-0.05529401009547519
201,0nple472t,22,70,1,3650.89999997616,Training,10 7 12 8 5 3,6 10 3 1 2 12,45,34,21,Female,Yes,10.08,Pink to Blue,6,6,-0.05529401009547519
202,0nple472t,23,74,1,882.299999952316,Training,12 1 11 8 11 12,11 12 11 10 10 7,55,61,21,Female,Yes,10.08,Pink to Blue,4,4,-0.05529401009547519
203,0nple472t,24,74,1,1075.69999998808,Training,1 6 6 2 8 9,11 6 11 5 1 1,32,35,21,Female,Yes,10.08,Pink to Blue,5,4,-0.05529401009547519
204,0nple472t,25,74,1,988.800000011921,Training,9 7 1 2 10 10,10 9 9 6 12 5,39,51,21,Female,Yes,10.08,Pink to Blue,5,5,-0.05529401009547519
205,0nple472t,26,74,1,1229.30000001192,Training,11 2 3 7 10 12,12 1 11 12 12 10,45,58,21,Female,Yes,10.08,Pink to Blue,6,4,-0.05529401009547519
206,0nple472t,27,74,1,1755.39999997616,Training,2 12 5 3 7 11,5 10 6 10 5 8,40,44,21,Female,Yes,10.08,Pink to Blue,6,4,-0.05529401009547519
207,0nple472t,28,74,1,957.099999964237,Training,5 5 5 3 12 1,12 11 8 7 8 3,31,49,21,Female,Yes,10.08,Pink to Blue,4,5,-0.05529401009547519
208,0nple472t,29,70,1,820.399999976158,Training,9 10 10 12 8 12,11 2 2 7 7 8,61,37,21,Female,Yes,10.08,Pink to Blue,4,4,-0.05529401009547519
209,0nple472t,30,70,1,1104.89999997616,Training,11 9 8 2 9 3,8 3 7 1 4 1,42,24,21,Female,Yes,10.08,Pink to Blue,5,5,-0.05529401009547519
210,0nple472t,1,70,1,3376.39999997616,Experiment,4 5 7 3 4 6,4 7 3 2 5 7,29,28,21,Female,Yes,10.08,Pink to Blue,5,5,-0.05529401009547519
211,0nple472t,2,70,1,1396.79999995232,Experiment,8 10 4 5 3 8,3 10 5 6 7 5,38,36,21,Female,Yes,10.08,Pink to Blue,5,5,-0.05529401009547519
212,0nple472t,3,74,1,2414.39999997616,Experiment,8 2 1 7 1 8,4 6 6 6 8 3,27,33,21,Female,Yes,10.08,Pink to Blue,4,4,-0.05529401009547519
213,0nple472t,4,70,1,1812.89999997616,Experiment,1 8 3 5 5 8,4 5 6 5 1 6,30,27,21,Female,Yes,10.08,Pink to Blue,4,4,-0.05529401009547519
214,0nple472t,5,74,1,1044.59999996424,Experiment,7 3 5 5 2 7,8 8 2 5 4 8,29,35,21,Female,Yes,10.08,Pink to Blue,4,4,-0.05529401009547519
215,0nple472t,6,74,1,5085.69999998808,Experiment,8 6 5 10 9 11,11 5 12 8 10 9,49,55,21,Female,Yes,10.08,Pink to Blue,6,6,-0.05529401009547519
216,0nple472t,7,74,0,1182.30000001192,Experiment,7 5 9 9 9 4,8 3 3 9 7 9,43,39,21,Female,Yes,10.08,Pink to Blue,4,4,-0.05529401009547519
217,0nple472t,8,74,0,2285.09999996424,Experiment,5 7 11 6 10 11,8 10 8 7 6 9,50,48,21,Female,Yes,10.08,Pink to Blue,5,5,-0.05529401009547519
218,0nple472t,9,74,1,860.600000023842,Experiment,4 4 7 9 7 5,4 10 10 4 6 8,36,42,21,Female,Yes,10.08,Pink to Blue,4,4,-0.05529401009547519
219,0nple472t,10,70,0,2333.10000002384,Experiment,7 7 3 4 9 7,6 6 7 9 3 9,37,40,21,Female,Yes,10.08,Pink to Blue,4,4,-0.05529401009547519
220,0nple472t,11,74,0,4886.0,Experiment,6 2 5 6 5 7,5 7 3 6 3 5,31,29,21,Female,Yes,10.08,Pink to Blue,4,4,-0.05529401009547519
221,0nple472t,12,74,0,1819.09999996424,Experiment,8 10 10 9 3 3,9 5 4 6 9 6,43,39,21,Female,Yes,10.08,Pink to Blue,4,4,-0.05529401009547519
222,0nple472t,13,70,1,1970.39999997616,Experiment,6 10 8 10 8 4,10 7 10 3 8 7,46,45,21,Female,Yes,10.08,Pink to Blue,4,4,-0.05529401009547519
223,0nple472t,14,70,1,1322.59999996424,Experiment,6 4 4 4 7 7,2 2 8 3 3 8,32,26,21,Female,Yes,10.08,Pink to Blue,3,3,-0.05529401009547519
224,0nple472t,15,70,1,3306.19999998808,Experiment,5 8 9 6 6 7,4 7 9 5 6 9,41,40,21,Female,Yes,10.08,Pink to Blue,5,5,-0.05529401009547519
225,0nple472t,16,74,1,1347.59999996424,Experiment,7 7 4 6 10 7,3 8 7 8 10 8,41,44,21,Female,Yes,10.08,Pink to Blue,4,4,-0.05529401009547519
226,0nple472t,17,74,1,3357.09999996424,Experiment,4 3 8 2 6 2,1 8 8 5 7 2,25,31,21,Female,Yes,10.08,Pink to Blue,5,5,-0.05529401009547519
227,0nple472t,18,74,1,2628.5,Experiment,1 1 7 8 5 5,8 6 3 6 3 4,27,30,21,Female,Yes,10.08,Pink to Blue,4,4,-0.05529401009547519
228,0nple472t,19,74,0,3525.5,Experiment,12 6 5 7 9 11,5 9 6 11 7 10,50,48,21,Female,Yes,10.08,Pink to Blue,6,6,-0.05529401009547519
229,0nple472t,20,74,1,3261.69999998808,Experiment,3 2 8 3 6 6,3 6 6 7 3 8,28,33,21,Female,Yes,10.08,Pink to Blue,4,4,-0.05529401009547519
230,0nple472t,21,70,1,1221.09999996424,Experiment,8 3 7 10 9 6,4 8 6 3 7 9,43,37,21,Female,Yes,10.08,Pink to Blue,6,6,-0.05529401009547519
231,0nple472t,22,74,1,953.899999976158,Experiment,5 10 4 10 4 5,9 9 6 8 6 6,38,44,21,Female,Yes,10.08,Pink to Blue,3,3,-0.05529401009547519
232,0nple472t,23,70,1,1150.39999997616,Experiment,5 9 5 10 8 8,5 5 8 10 4 8,45,40,21,Female,Yes,10.08,Pink to Blue,4,4,-0.05529401009547519
233,0nple472t,24,70,0,2309.90000003576,Experiment,4 9 3 6 7 7,9 9 3 6 4 10,36,41,21,Female,Yes,10.08,Pink to Blue,5,5,-0.05529401009547519
234,0nple472t,25,74,1,1463.10000002384,Experiment,6 8 12 5 12 5,10 7 7 6 12 12,48,54,21,Female,Yes,10.08,Pink to Blue,4,4,-0.05529401009547519
235,0nple472t,26,70,1,2167.39999997616,Experiment,7 7 7 6 3 3,3 3 7 5 7 3,33,28,21,Female,Yes,10.08,Pink to Blue,3,3,-0.05529401009547519
236,0nple472t,27,70,1,4035.40000003576,Experiment,8 11 11 9 8 5,9 9 5 9 11 6,52,49,21,Female,Yes,10.08,Pink to Blue,4,4,-0.05529401009547519
237,0nple472t,28,74,1,3012.5,Experiment,8 1 4 1 5 6,5 7 6 1 3 7,25,29,21,Female,Yes,10.08,Pink to Blue,5,5,-0.05529401009547519
238,0nple472t,29,70,1,4037.5,Experiment,11 9 7 10 5 9,9 5 5 10 12 8,51,49,21,Female,Yes,10.08,Pink to Blue,5,5,-0.05529401009547519
239,0nple472t,30,74,0,1004.80000001192,Experiment,10 9 6 6 3 10,4 10 10 8 3 8,44,43,21,Female,Yes,10.08,Pink to Blue,4,4,-0.05529401009547519
240,0nple472t,31,70,0,3090.79999995232,Experiment,4 5 4 2 8 6,2 8 5 7 6 2,29,30,21,Female,Yes,10.08,Pink to Blue,5,5,-0.05529401009547519
241,0nple472t,32,70,1,1596.79999995232,Experiment,1 8 7 1 8 6,2 4 7 7 4 3,31,27,21,Female,Yes,10.08,Pink to Blue,4,4,-0.05529401009547519
242,0nple472t,33,70,1,2044.19999998808,Experiment,5 9 9 4 8 10,7 8 9 6 4 6,45,40,21,Female,Yes,10.08,Pink to Blue,5,5,-0.05529401009547519
243,0nple472t,34,74,1,3909.09999996424,Experiment,4 4 8 2 4 3,5 7 1 4 4 7,25,28,21,Female,Yes,10.08,Pink to Blue,4,4,-0.05529401009547519
244,0nple472t,35,70,1,1612.0,Experiment,7 6 3 5 6 1,5 3 8 3 2 6,28,27,21,Female,Yes,10.08,Pink to Blue,5,5,-0.05529401009547519
245,0nple472t,36,74,0,1349.5,Experiment,7 8 4 9 10 4,4 8 7 6 10 6,42,41,21,Female,Yes,10.08,Pink to Blue,5,5,-0.05529401009547519
246,0nple472t,37,74,1,2573.10000002384,Experiment,5 10 11 9 11 5,7 6 11 9 11 11,51,55,21,Female,Yes,10.08,Pink to Blue,4,4,-0.05529401009547519
247,0nple472t,38,70,1,4293.30000001192,Experiment,7 3 4 3 5 8,5 2 2 1 7 8,30,25,21,Female,Yes,10.08,Pink to Blue,5,5,-0.05529401009547519
248,0nple472t,39,70,1,3012.89999997616,Experiment,7 7 5 9 8 10,5 9 10 6 10 3,46,43,21,Female,Yes,10.08,Pink to Blue,5,5,-0.05529401009547519
249,0nple472t,40,74,0,2677.19999998808,Experiment,4 1 6 7 7 8,7 7 1 8 2 4,33,29,21,Female,Yes,10.08,Pink to Blue,5,5,-0.05529401009547519
250,0nple472t,41,74,1,893.899999976158,Experiment,11 7 8 12 5 12,10 9 9 12 11 7,55,58,21,Female,Yes,10.08,Pink to Blue,5,5,-0.05529401009547519
251,0nple472t,42,70,1,2381.79999995232,Experiment,4 8 5 8 9 6,10 9 6 4 6 3,40,38,21,Female,Yes,10.08,Pink to Blue,5,5,-0.05529401009547519
252,0nple472t,43,70,0,1853.89999997616,Experiment,7 11 9 6 9 11,12 6 12 8 9 12,53,59,21,Female,Yes,10.08,Pink to Blue,4,4,-0.05529401009547519
253,0nple472t,44,70,1,3364.39999997616,Experiment,5 6 3 1 7 5,5 1 6 4 8 1,27,25,21,Female,Yes,10.08,Pink to Blue,5,5,-0.05529401009547519
254,0nple472t,45,74,1,1908.19999998808,Experiment,11 11 7 8 9 6,10 9 7 11 8 8,52,53,21,Female,Yes,10.08,Pink to Blue,5,5,-0.05529401009547519
255,0nple472t,46,70,1,2768.5,Experiment,12 10 6 12 8 10,12 9 10 12 9 5,58,57,21,Female,Yes,10.08,Pink to Blue,4,4,-0.05529401009547519
256,0nple472t,47,74,1,4580.59999996424,Experiment,10 9 7 7 9 11,6 10 9 11 9 10,53,55,21,Female,Yes,10.08,Pink to Blue,4,4,-0.05529401009547519
257,0nple472t,48,74,0,1252.19999998808,Experiment,7 3 5 10 7 10,7 3 6 8 7 8,42,39,21,Female,Yes,10.08,Pink to Blue,4,4,-0.05529401009547519
258,0nple472t,49,74,1,5893.10000002384,Experiment,4 8 4 1 5 2,4 8 3 5 2 3,24,25,21,Female,Yes,10.08,Pink to Blue,5,5,-0.05529401009547519
259,0nple472t,50,74,1,1052.69999998808,Experiment,7 6 10 6 12 8,12 12 5 6 9 11,49,55,21,Female,Yes,10.08,Pink to Blue,5,5,-0.05529401009547519
260,0nple472t,51,70,1,3213.0,Experiment,12 11 8 11 5 6,9 5 8 6 9 11,53,48,21,Female,Yes,10.08,Pink to Blue,5,5,-0.05529401009547519
261,0nple472t,52,74,0,956.400000035763,Experiment,10 7 10 5 12 6,12 5 9 8 7 7,50,48,21,Female,Yes,10.08,Pink to Blue,5,5,-0.05529401009547519
262,0nple472t,53,70,1,1091.59999996424,Experiment,7 7 11 12 9 8,6 12 6 5 9 11,54,49,21,Female,Yes,10.08,Pink to Blue,5,5,-0.05529401009547519
263,0nple472t,54,70,1,2036.59999996424,Experiment,6 6 2 8 8 4,6 8 5 1 5 8,34,33,21,Female,Yes,10.08,Pink to Blue,4,4,-0.05529401009547519
264,0nple472t,55,74,1,1518.40000003576,Experiment,4 4 10 9 3 7,9 6 5 5 10 7,37,42,21,Female,Yes,10.08,Pink to Blue,5,5,-0.05529401009547519
265,0nple472t,56,70,1,1169.30000001192,Experiment,8 5 5 9 8 4,4 3 4 10 6 10,39,37,21,Female,Yes,10.08,Pink to Blue,4,4,-0.05529401009547519
266,0nple472t,57,74,1,2634.60000002384,Experiment,9 4 6 9 9 9,10 8 6 6 8 10,46,48,21,Female,Yes,10.08,Pink to Blue,3,3,-0.05529401009547519
267,0nple472t,58,70,0,4292.79999995232,Experiment,4 7 6 4 5 2,6 7 8 2 7 3,28,33,21,Female,Yes,10.08,Pink to Blue,5,5,-0.05529401009547519
268,0nple472t,59,70,0,1748.69999998808,Experiment,7 8 6 7 7 1,8 4 8 5 6 6,36,37,21,Female,Yes,10.08,Pink to Blue,4,4,-0.05529401009547519
269,0nple472t,60,70,0,2035.5,Experiment,9 5 6 8 4 4,6 8 7 4 7 10,36,42,21,Female,Yes,10.08,Pink to Blue,5,5,-0.05529401009547519
270,0nple472t,61,70,1,2863.80000001192,Experiment,8 5 8 8 10 6,3 9 10 4 3 10,45,39,21,Female,Yes,10.08,Pink to Blue,4,4,-0.05529401009547519
271,0nple472t,62,70,1,1955.40000003576,Experiment,6 11 10 7 12 11,8 10 9 11 8 6,57,52,21,Female,Yes,10.08,Pink to Blue,5,5,-0.05529401009547519
272,0nple472t,63,74,0,5436.19999998808,Experiment,10 6 4 9 4 7,7 9 7 4 3 6,40,36,21,Female,Yes,10.08,Pink to Blue,5,5,-0.05529401009547519
273,0nple472t,64,74,1,1275.20000004768,Experiment,2 8 8 4 1 2,2 6 7 3 6 3,25,27,21,Female,Yes,10.08,Pink to Blue,4,4,-0.05529401009547519
274,0nple472t,65,70,1,2259.0,Experiment,7 3 3 4 7 6,3 1 1 8 8 4,30,25,21,Female,Yes,10.08,Pink to Blue,4,4,-0.05529401009547519
275,0nple472t,66,70,0,4473.30000001192,Experiment,10 8 3 7 6 3,3 9 8 5 7 7,37,39,21,Female,Yes,10.08,Pink to Blue,5,5,-0.05529401009547519
276,0nple472t,67,74,1,886.0,Experiment,7 8 6 5 11 11,11 5 5 12 10 6,48,49,21,Female,Yes,10.08,Pink to Blue,5,5,-0.05529401009547519
277,0nple472t,68,74,1,1748.19999998808,Experiment,6 8 3 7 3 10,9 5 3 7 9 8,37,41,21,Female,Yes,10.08,Pink to Blue,5,5,-0.05529401009547519
278,0nple472t,69,74,1,1698.0,Experiment,1 4 5 5 3 6,6 7 4 3 2 7,24,29,21,Female,Yes,10.08,Pink to Blue,5,5,-0.05529401009547519
279,0nple472t,70,74,1,2069.40000003576,Experiment,4 7 10 6 10 6,10 8 4 6 10 10,43,48,21,Female,Yes,10.08,Pink to Blue,4,4,-0.05529401009547519
280,0nple472t,71,70,1,6077.0,Experiment,3 2 7 6 4 6,1 2 7 4 8 4,28,26,21,Female,Yes,10.08,Pink to Blue,5,5,-0.05529401009547519
281,0nple472t,72,74,1,4084.09999996424,Experiment,6 7 10 11 10 7,12 12 8 8 6 9,51,55,21,Female,Yes,10.08,Pink to Blue,4,4,-0.05529401009547519
282,0nple472t,73,70,1,1968.30000001192,Experiment,8 10 7 6 10 8,9 8 9 3 10 9,49,48,21,Female,Yes,10.08,Pink to Blue,4,4,-0.05529401009547519
283,0nple472t,74,74,0,4053.60000002384,Experiment,2 3 8 6 8 3,4 2 1 1 8 8,30,24,21,Female,Yes,10.08,Pink to Blue,4,4,-0.05529401009547519
284,0nple472t,75,74,1,2500.59999996424,Experiment,3 10 4 6 10 3,10 5 4 5 10 8,36,42,21,Female,Yes,10.08,Pink to Blue,4,4,-0.05529401009547519
285,0nple472t,76,74,1,1116.80000001192,Experiment,10 6 5 10 3 3,5 6 9 5 9 8,37,42,21,Female,Yes,10.08,Pink to Blue,4,4,-0.05529401009547519
286,0nple472t,77,70,0,1652.39999997616,Experiment,10 8 9 8 10 9,9 9 5 12 9 12,54,56,21,Female,Yes,10.08,Pink to Blue,3,3,-0.05529401009547519
287,0nple472t,78,70,1,3500.10000002384,Experiment,7 4 8 9 7 8,5 7 8 9 7 5,43,41,21,Female,Yes,10.08,Pink to Blue,4,4,-0.05529401009547519
288,0nple472t,79,70,1,2236.60000002384,Experiment,7 6 5 6 8 3,8 4 7 7 1 6,35,33,21,Female,Yes,10.08,Pink to Blue,5,5,-0.05529401009547519
289,0nple472t,80,74,1,3024.89999997616,Experiment,6 4 4 3 2 5,6 7 2 1 3 7,24,26,21,Female,Yes,10.08,Pink to Blue,5,5,-0.05529401009547519
290,0nple472t,81,74,1,3003.10000002384,Experiment,5 7 9 5 9 5,8 5 9 9 9 5,40,45,21,Female,Yes,10.08,Pink to Blue,3,3,-0.05529401009547519
291,0nple472t,82,70,1,1053.29999995232,Experiment,11 8 8 9 11 5,6 8 8 7 12 8,52,49,21,Female,Yes,10.08,Pink to Blue,4,4,-0.05529401009547519
292,0nple472t,83,70,1,3220.69999998808,Experiment,4 6 7 6 10 10,9 5 5 8 8 4,43,39,21,Female,Yes,10.08,Pink to Blue,4,4,-0.05529401009547519
293,0nple472t,84,74,0,1373.39999997616,Experiment,1 3 2 8 5 7,5 6 7 3 2 1,26,24,21,Female,Yes,10.08,Pink to Blue,6,6,-0.05529401009547519
294,0nple472t,85,74,1,4364.59999996424,Experiment,1 5 1 6 7 4,4 8 2 2 5 7,24,28,21,Female,Yes,10.08,Pink to Blue,5,5,-0.05529401009547519
295,0nple472t,86,70,1,1525.79999995232,Experiment,5 8 2 4 5 6,2 6 4 3 7 2,30,24,21,Female,Yes,10.08,Pink to Blue,5,5,-0.05529401009547519
296,0nple472t,87,70,1,2772.90000003576,Experiment,2 6 8 1 7 1,4 3 7 2 7 1,25,24,21,Female,Yes,10.08,Pink to Blue,5,5,-0.05529401009547519
297,0nple472t,88,74,0,3412.39999997616,Experiment,10 10 9 11 7 5,7 10 9 7 6 12,52,51,21,Female,Yes,10.08,Pink to Blue,5,5,-0.05529401009547519
298,0nple472t,89,70,1,1485.19999998808,Experiment,11 11 5 8 12 10,8 12 11 5 6 11,57,53,21,Female,Yes,10.08,Pink to Blue,5,5,-0.05529401009547519
299,0nple472t,90,70,1,5354.5,Experiment,8 5 4 8 2 4,3 6 3 7 6 2,31,27,21,Female,Yes,10.08,Pink to Blue,4,4,-0.05529401009547519
300,0nple472t,91,74,1,2491.19999998808,Experiment,7 8 3 7 6 5,6 5 8 9 4 9,36,41,21,Female,Yes,10.08,Pink to Blue,5,5,-0.05529401009547519
301,0nple472t,92,70,1,3769.30000001192,Experiment,4 4 7 1 5 7,2 7 1 5 5 5,28,25,21,Female,Yes,10.08,Pink to Blue,4,4,-0.05529401009547519
302,0nple472t,93,70,1,1844.10000002384,Experiment,9 12 7 5 9 12,9 5 10 8 9 10,54,51,21,Female,Yes,10.08,Pink to Blue,4,4,-0.05529401009547519
