,Phase,SubjectNumber,Trial,Timestamp,ValL,ValR,OV,val1BL,val2BL,val1BM,val2BM,val1BR,val2BR,val1TL,val2TL,val1TM,val2TM,val2TR,cueLoc,choice,nValsL,nValsR,accuracy,skew
206,2,106,60,4.4521,-16,-4,-20,-3,2,-4,0,0,-3,-1,-2,-4,-3,2,C,0,4,4,1,-0.01491283994948784
207,2,106,61,2.5015,0,1,1,3,-3,-1,2,-1,2,1,-1,-2,1,0,R,1,5,5,0,-0.01491283994948784
208,2,106,62,3.9516,9,4,13,2,1,2,1,2,0,-1,1,2,0,1,L,1,2,2,1,-0.01491283994948784
209,2,106,63,1.1353,-14,-1,-15,-2,1,-2,3,-2,-2,-2,1,-3,-2,-2,L,0,2,3,1,-0.01491283994948784
210,2,106,64,8.1187,-2,8,6,-3,-2,0,1,0,3,-3,0,2,3,3,C,0,3,4,1,-0.01491283994948784
211,2,106,65,2.2183,-3,-1,-4,-3,1,-3,0,2,-2,-1,2,0,-2,0,C,0,4,4,1,-0.01491283994948784
212,2,106,66,2.6013,3,-10,-7,2,-1,-2,-4,1,1,1,-4,2,-3,1,L,1,4,4,1,-0.01491283994948784
213,2,106,67,2.5024,-6,-7,-13,-1,1,2,-4,-2,-2,1,0,-3,-1,-1,L,1,5,4,1,-0.01491283994948784
214,2,106,68,1.2858,-16,-1,-17,-4,-1,-3,2,-3,-3,-4,1,-1,1,-1,C,0,3,3,1,-0.01491283994948784
215,2,106,69,2.5352,-3,-8,-11,2,-4,2,1,-3,-4,-3,-1,-3,1,-1,R,1,2,3,1,-0.01491283994948784
216,2,106,70,4.1018,-3,-5,-8,-2,-1,-2,-3,1,-2,-2,0,3,-1,2,C,1,4,4,1,-0.01491283994948784
217,2,106,71,7.952,-3,1,-2,-1,-1,1,-3,1,2,1,2,-1,0,1,L,0,3,5,1,-0.01491283994948784
218,2,106,72,0.73481,9,16,25,2,3,2,3,2,2,-1,3,2,2,3,L,0,2,2,1,-0.01491283994948784
219,2,106,73,6.1014,-3,-8,-11,-1,-3,-1,-3,1,0,1,-1,-3,-1,0,C,1,4,3,1,-0.01491283994948784
220,2,106,74,3.6855,-5,1,-4,0,2,-2,-2,-2,-2,-2,2,-1,3,-2,C,0,4,3,1,-0.01491283994948784
221,2,106,75,4.3019,-10,-3,-13,-4,2,-1,1,1,-3,-4,-2,-2,-3,2,C,0,5,4,1,-0.01491283994948784
222,2,106,76,0.68512,-1,7,6,1,1,1,2,1,-2,1,2,-1,2,2,R,0,3,2,1,-0.01491283994948784
223,2,106,77,1.8685,-5,5,0,-1,-1,0,3,2,3,-3,3,-1,-1,-2,C,0,5,3,1,-0.01491283994948784
224,2,106,78,1.4849,4,-3,1,0,1,-1,0,-1,0,2,-1,2,1,-4,R,1,3,4,1,-0.01491283994948784
225,2,106,79,3.3853,-1,-4,-5,1,0,-4,-1,1,-3,0,-2,0,1,1,L,0,3,4,0,-0.01491283994948784
226,2,106,80,1.6683,1,-7,-6,0,-3,-2,0,3,0,-2,2,-1,-3,-3,C,1,4,3,1,-0.01491283994948784
227,2,106,81,10.4017,-11,-7,-18,-2,-3,-4,0,1,0,-4,2,-3,-3,-3,C,0,4,3,1,-0.01491283994948784
228,2,106,82,4.8519,-1,-3,-4,-3,1,2,1,-1,1,-2,-1,1,-1,-4,L,1,5,3,1,-0.01491283994948784
229,2,106,83,2.7681,3,-12,-9,1,1,-3,-3,2,-4,0,-3,2,-4,1,C,1,4,3,1,-0.01491283994948784
230,2,106,84,2.3683,-8,-9,-17,-1,-1,-4,0,0,-3,-2,-3,0,-3,1,R,1,4,4,1,-0.01491283994948784
231,2,106,85,0.73465,-8,0,-8,1,-3,-3,2,-3,0,-1,2,-3,-3,2,C,0,3,2,1,-0.01491283994948784
232,2,106,86,5.3185,-3,-2,-5,-3,-2,-3,-1,2,-1,2,1,-3,1,0,C,0,2,4,1,-0.01491283994948784
233,2,106,87,1.7349,6,-1,5,2,1,0,-1,1,1,0,1,2,-2,-1,C,1,3,3,1,-0.01491283994948784
234,2,106,88,1.4523,4,1,5,0,-3,3,-1,-2,2,0,2,0,0,1,C,1,3,5,1,-0.01491283994948784
235,2,106,89,1.0853,-9,4,-5,-1,1,0,-2,-3,2,-3,0,-3,2,1,L,0,4,4,1,-0.01491283994948784
236,2,106,90,3.7688,-1,-7,-8,1,-2,0,-2,-3,0,2,1,2,-2,-2,C,1,4,2,1,-0.01491283994948784
237,2,106,91,1.435,2,-11,-9,2,0,2,-4,0,-4,2,-4,-3,0,1,R,1,4,3,1,-0.01491283994948784
238,2,106,92,0.71902,7,11,18,1,3,2,3,-2,3,2,3,2,1,-2,L,0,3,3,1,-0.01491283994948784
239,2,106,93,3.5022,2,2,4,-3,-1,2,1,-3,-1,2,0,2,0,3,R,0,2,4,1,-0.01491283994948784
240,2,106,94,9.8516,0,-1,-1,2,-2,-3,-1,-1,2,1,0,2,-1,1,R,1,4,4,1,-0.01491283994948784
241,2,106,95,1.4849,-1,-1,-2,2,-1,1,1,0,3,-3,0,2,-2,-2,C,0,4,4,1,-0.01491283994948784
242,2,106,96,0.71798,-5,9,4,-3,0,-2,-2,1,2,2,3,0,3,3,R,0,5,3,1,-0.01491283994948784
243,2,106,97,0.75249,0,3,3,3,1,-1,-3,-2,2,-1,0,-2,2,1,C,1,3,4,0,-0.01491283994948784
244,2,106,98,1.0022,11,0,11,2,0,3,-2,3,2,3,2,0,1,-3,R,1,3,5,1,-0.01491283994948784
245,2,106,99,2.8855,-1,-6,-7,-1,-2,0,-1,-2,0,3,-3,1,2,-2,C,1,5,4,1,-0.01491283994948784
246,2,106,100,6.6522,-2,-3,-5,-3,1,1,-1,-1,0,-2,0,2,1,-4,R,1,5,4,1,-0.01491283994948784
247,2,106,101,8.452,-1,-8,-9,-2,-1,2,-1,-1,-3,0,1,-2,-1,-3,L,1,4,3,1,-0.01491283994948784
248,2,106,102,1.5682,1,6,7,1,1,-1,0,0,-1,2,2,2,3,1,L,0,5,4,1,-0.01491283994948784
249,2,106,103,7.5846,-1,-2,-3,1,0,1,0,1,1,-2,-3,0,2,-2,C,1,3,4,1,-0.01491283994948784
250,2,106,104,3.2186,1,3,4,0,-3,-1,2,0,1,-2,2,3,1,0,L,1,5,4,0,-0.01491283994948784
251,2,106,105,6.2514,-2,-4,-6,-3,-4,0,-1,0,1,-3,-2,2,1,1,L,0,3,4,0,-0.01491283994948784
252,2,106,106,1.1688,5,-4,1,0,-1,3,-3,-1,0,-1,1,2,-3,2,C,1,4,4,1,-0.01491283994948784
253,2,106,107,5.4351,-4,-14,-18,0,-4,-1,-4,-3,-3,-3,0,1,-2,-1,C,1,5,4,1,-0.01491283994948784
254,2,106,108,8.3516,-8,-13,-21,1,-1,-3,-3,1,-3,-4,-3,1,-3,0,R,1,3,3,1,-0.01491283994948784
255,2,106,109,2.7349,-2,-5,-7,-3,1,2,-4,2,-1,-3,1,-2,1,-3,C,1,3,3,1,-0.01491283994948784
256,2,106,110,2.1179,2,3,5,1,2,-2,-2,3,1,-2,1,-1,2,-1,C,1,4,4,0,-0.01491283994948784
257,2,106,111,2.0513,2,-1,1,-1,-1,0,2,1,-3,0,2,1,-3,2,R,0,3,3,0,-0.01491283994948784
258,2,106,112,2.3348,0,7,7,-1,2,-2,2,0,-1,3,1,2,1,2,C,0,5,2,1,-0.01491283994948784
259,2,106,113,0.8348,-6,2,-4,1,3,-1,3,-3,-2,-3,2,1,-2,-2,L,0,3,3,1,-0.01491283994948784
260,2,106,114,2.3187,-18,-14,-32,-3,-3,0,-2,-4,-2,-4,-2,-4,-2,-3,L,0,3,2,1,-0.01491283994948784
261,2,106,115,3.6017,0,-1,-1,0,0,-2,1,2,1,2,1,1,-2,-2,R,1,5,3,1,-0.01491283994948784
262,2,106,116,10.8182,-13,-3,-16,-1,-3,-2,-3,-4,2,0,-1,-4,0,2,R,0,4,4,1,-0.01491283994948784
263,2,106,117,16.3686,4,5,9,2,2,2,-2,1,1,-1,0,2,1,3,L,1,4,5,0,-0.01491283994948784
264,2,106,119,2.3018,-1,4,3,1,3,0,0,2,2,2,3,-3,-2,-2,R,0,4,3,1,-0.01491283994948784
265,2,106,120,0.73484,11,6,17,3,2,1,0,3,1,3,0,0,2,1,R,1,3,3,1,-0.01491283994948784
266,2,106,121,3.0352,-4,2,-2,-1,3,2,1,-1,-2,-2,-2,-1,3,-1,C,0,3,4,1,-0.01491283994948784
267,2,106,122,0.83515,-4,-1,-5,-2,-1,-1,2,-1,-3,-2,1,1,1,-1,C,0,3,3,1,-0.01491283994948784
268,2,106,123,3.6184,-6,-12,-18,-3,-1,1,-2,1,-2,-3,-3,-2,-3,-1,L,1,4,3,1,-0.01491283994948784
269,2,106,124,0.70137,5,-3,2,3,0,-2,-2,0,2,3,2,-2,-2,-3,C,1,3,4,1,-0.01491283994948784
270,2,106,125,0.76854,-2,4,2,-3,3,2,3,2,1,-1,-1,-3,-1,-1,L,0,4,2,1,-0.01491283994948784
271,2,106,126,2.0513,0,2,2,3,-1,-2,2,0,1,2,0,-1,1,-1,L,1,5,4,0,-0.01491283994948784
272,2,106,127,1.8682,3,-7,-4,-2,-2,3,0,3,-3,2,0,-1,0,-2,L,1,4,2,1,-0.01491283994948784
273,2,106,128,0.76888,1,-1,0,-2,-1,2,1,2,1,-2,-4,-1,1,1,R,1,3,3,1,-0.01491283994948784
274,2,106,129,2.6679,-7,2,-5,-2,1,-2,1,-2,-1,-2,-1,2,1,1,R,0,3,2,1,-0.01491283994948784
275,2,106,130,3.1187,-5,0,-5,-3,-1,1,1,-2,1,0,0,-3,-2,1,L,0,5,4,1,-0.01491283994948784
276,2,106,131,0.93528,-12,2,-10,1,-1,-4,2,-2,1,0,0,-3,1,-1,R,0,5,4,1,-0.01491283994948784
277,2,106,132,10.4851,-8,-1,-9,1,1,-2,0,0,2,1,2,-4,-3,-3,R,0,4,4,1,-0.01491283994948784
278,2,106,133,0.68468,4,-7,-3,-2,-3,3,2,3,-2,-2,-1,1,-3,0,C,1,3,4,1,-0.01491283994948784
279,2,106,134,3.8515,1,3,4,1,2,1,2,-1,1,1,1,-2,-2,-1,R,0,3,4,1,-0.01491283994948784
280,2,106,135,1.2515,4,1,5,1,-2,3,-2,1,2,0,0,1,1,2,R,1,4,4,1,-0.01491283994948784
281,2,106,136,13.6019,-5,-8,-13,0,-1,0,0,1,2,-1,-3,-1,-3,-3,C,1,4,3,1,-0.01491283994948784
282,2,106,137,5.3014,-5,-11,-16,2,-4,1,-1,-3,-4,-3,-4,1,1,1,C,1,3,3,1,-0.01491283994948784
283,2,106,138,1.7021,-6,-13,-19,-2,-3,-1,-2,0,-4,-3,1,2,-1,-4,C,1,5,5,1,-0.01491283994948784
284,2,106,139,0.66818,-14,-6,-20,-3,-1,-2,2,-2,-2,-2,-2,-2,-2,-1,R,0,2,3,1,-0.01491283994948784
285,2,106,140,2.8347,0,-5,-5,-3,1,2,-1,-3,-2,2,-1,2,-1,-1,C,0,3,2,0,-0.01491283994948784
286,2,106,141,1.3522,2,3,5,2,2,2,2,0,-2,2,-1,-3,3,-1,R,0,4,3,1,-0.01491283994948784
287,2,106,142,6.768,-7,-3,-10,1,0,-4,-2,-2,2,1,2,-4,-2,-3,R,0,3,4,1,-0.01491283994948784
288,2,106,143,1.2022,9,4,13,2,1,2,1,2,0,-1,1,2,0,1,R,1,2,2,1,-0.01491283994948784
289,2,106,144,1.5351,2,1,3,2,2,2,-2,0,-2,2,-2,-3,2,3,L,0,4,3,0,-0.01491283994948784
290,2,106,145,12.9187,0,2,2,1,0,-1,0,2,3,0,-2,-1,-2,3,L,1,4,3,0,-0.01491283994948784
291,2,106,146,1.1351,9,4,13,3,0,2,-1,2,-1,1,2,3,2,2,R,1,4,3,1,-0.01491283994948784
292,2,106,147,1.4688,0,3,3,-3,1,-3,2,0,-2,2,3,2,-2,1,C,0,3,4,1,-0.01491283994948784
293,2,106,148,0.55191,9,16,25,2,3,2,3,2,2,-1,3,2,2,3,L,0,2,2,1,-0.01491283994948784
294,2,106,149,1.6019,1,-5,-4,-2,2,1,1,-2,-3,-2,-3,3,1,-3,L,1,3,3,1,-0.01491283994948784
295,2,106,150,6.4017,-4,-2,-6,0,-2,-1,-2,-3,-1,-3,2,1,0,1,R,0,5,4,1,-0.01491283994948784
296,2,107,1,0.71875,-5,9,4,1,3,-1,-1,1,1,-2,3,-1,0,3,C,0,4,3,1,0.08837983367209835
297,2,107,2,1.6187,-14,-7,-21,-2,-3,-2,1,-4,-2,0,-1,-2,-3,1,R,0,3,3,1,0.08837983367209835
298,2,107,3,3.4518,-4,-6,-10,-2,2,1,-3,0,-1,-1,1,0,-2,-3,C,1,4,4,1,0.08837983367209835
299,2,107,4,1.002,8,-6,2,0,2,3,-3,2,-1,1,1,2,-2,-3,L,1,4,4,1,0.08837983367209835
300,2,107,5,0.90171,5,2,7,2,1,-3,0,2,-2,1,-1,1,2,2,C,1,3,4,1,0.08837983367209835
301,2,107,6,1.6353,-2,-7,-9,0,-3,0,1,-2,-2,2,-1,0,-3,1,L,1,3,3,1,0.08837983367209835
302,2,107,7,1.868,-3,-2,-5,0,0,1,-3,-2,1,-2,-1,-2,1,0,C,1,4,4,0,0.08837983367209835
303,2,107,8,1.5347,-5,-2,-7,-3,0,-3,2,1,0,-1,-1,0,0,-3,C,0,4,4,1,0.08837983367209835
304,2,107,9,1.0852,0,5,5,1,2,-1,0,0,2,-1,2,1,-1,0,R,0,3,3,1,0.08837983367209835
305,2,107,10,0.88459,-2,3,1,-1,2,-2,1,-2,1,1,0,1,2,-3,L,0,3,4,1,0.08837983367209835
306,2,107,11,2.2022,-7,-10,-17,-2,-3,1,-2,-4,-2,0,-3,0,0,0,L,1,4,3,1,0.08837983367209835
307,2,107,12,0.60206,7,-6,1,-2,2,3,-2,3,-2,0,0,2,-3,-1,L,1,5,5,1,0.08837983367209835
308,2,107,13,1.0682,4,6,10,2,3,1,-1,-3,3,2,3,2,-2,0,L,1,4,4,0,0.08837983367209835
309,2,107,14,2.885,5,6,11,1,1,2,-1,2,3,2,3,-1,2,-2,C,1,3,5,0,0.08837983367209835
310,2,107,15,6.5022,-1,-3,-4,-1,-3,1,2,-2,2,1,1,1,-2,-3,R,0,3,4,0,0.08837983367209835
311,2,107,16,2.6187,-5,2,-3,1,0,1,0,1,-1,-3,1,-4,0,2,R,0,4,3,1,0.08837983367209835
312,2,107,17,0.88482,-10,5,-5,-3,0,-2,3,-2,-2,-3,2,0,2,0,C,0,3,3,1,0.08837983367209835
313,2,107,18,2.5683,2,4,6,-3,-2,0,1,2,1,-1,-2,2,3,3,L,0,4,3,1,0.08837983367209835
314,2,107,19,1.0514,-6,-11,-17,-4,0,1,-2,-4,-3,1,-2,1,-2,-2,R,1,3,2,1,0.08837983367209835
315,2,107,20,1.5346,7,5,12,-1,0,3,2,3,2,-1,-3,0,2,2,C,1,3,3,1,0.08837983367209835
316,2,107,21,0.75144,-4,3,-1,-3,3,0,2,2,-2,-3,-1,-1,-2,3,L,0,5,4,1,0.08837983367209835
317,2,107,22,4.185,4,5,9,1,2,1,2,2,2,-2,-1,3,1,-1,R,0,5,3,1,0.08837983367209835
318,2,107,23,3.0683,3,-2,1,3,1,-1,2,-1,0,1,-2,3,-2,-1,R,1,4,4,1,0.08837983367209835
319,2,107,24,1.169,1,-6,-5,1,-2,1,-3,-2,-1,0,2,0,1,-3,C,1,3,4,1,0.08837983367209835
320,2,107,25,5.0684,-2,-6,-8,2,-4,-2,1,-2,-1,0,1,-2,-4,1,L,1,3,2,1,0.08837983367209835
321,2,107,26,1.2351,-1,-9,-10,2,-1,-3,-3,-1,1,2,1,-3,-3,-4,L,1,3,4,1,0.08837983367209835
322,2,107,27,1.4686,-10,-10,-20,1,-2,-1,-3,-4,1,-3,0,-4,-3,-3,C,1,4,3,1,0.08837983367209835
323,2,107,28,0.91887,-3,6,3,0,-2,1,-2,-3,1,2,3,-3,3,3,L,0,4,2,1,0.08837983367209835
324,2,107,29,1.1681,-8,2,-6,-4,-3,-1,0,-1,2,-4,-1,1,2,2,L,0,3,4,1,0.08837983367209835
325,2,107,30,0.83489,1,6,7,-2,0,2,2,-1,2,1,1,-2,-1,2,C,0,5,4,1,0.08837983367209835
326,2,107,31,0.93537,-8,2,-6,-3,1,-3,0,-2,-2,1,-2,-1,2,3,L,0,5,5,1,0.08837983367209835
327,2,107,32,2.2012,-7,-7,-14,1,-2,0,0,-1,2,-4,-1,1,-3,-3,L,1,4,4,1,0.08837983367209835
328,2,107,33,0.63512,5,-6,-1,1,-1,2,-3,2,1,2,1,-1,0,-4,C,1,3,5,1,0.08837983367209835
329,2,107,34,5.085,0,-4,-4,2,2,0,2,-2,-3,-2,1,2,-3,-3,C,0,3,3,0,0.08837983367209835
330,2,107,35,1.1521,-9,-2,-11,1,-3,1,2,-4,-3,-4,0,-4,2,0,C,0,2,3,1,0.08837983367209835
331,2,107,36,4.4685,-12,-1,-13,-2,2,1,-3,-3,-1,0,1,-4,0,0,R,0,5,4,1,0.08837983367209835
332,2,107,37,1.5516,-1,-5,-6,-2,-1,1,-3,1,2,3,-3,-2,-2,2,L,1,3,4,1,0.08837983367209835
333,2,107,38,1.5015,-5,0,-5,0,0,-2,-1,-1,-2,1,1,1,2,0,C,0,5,4,1,0.08837983367209835
334,2,107,39,0.8516,-11,-5,-16,-1,1,-3,-3,-3,-3,-3,1,-2,2,-3,L,0,4,3,1,0.08837983367209835
335,2,107,40,1.4189,-10,-8,-18,-1,-3,-2,-3,-4,-2,-4,1,0,-1,0,L,1,5,4,0,0.08837983367209835
336,2,107,41,3.2515,0,1,1,-2,1,0,-2,1,1,-2,0,1,0,1,C,1,4,3,0,0.08837983367209835
337,2,107,42,0.73553,-5,3,-2,-2,0,-4,2,1,2,1,2,-1,0,-3,C,0,5,3,1,0.08837983367209835
338,2,107,43,1.1013,-2,-3,-5,-3,-2,-3,1,2,0,1,1,0,1,-4,C,0,4,3,0,0.08837983367209835
339,2,107,44,1.2182,3,-7,-4,-2,0,-2,-1,3,-3,0,1,1,-3,-1,R,1,4,4,1,0.08837983367209835
340,2,107,45,1.2853,-2,-15,-17,0,-2,-3,-1,1,-4,-1,-4,1,-4,0,C,1,4,4,1,0.08837983367209835
341,2,107,46,6.1019,-9,-7,-16,-4,0,-4,-1,1,-3,-2,1,-1,-3,-1,L,0,4,4,1,0.08837983367209835
342,2,107,47,0.63495,5,-10,-5,2,-1,-3,-2,2,-4,1,-3,1,0,0,L,1,3,4,1,0.08837983367209835
343,2,107,48,1.1182,9,-4,5,3,0,-1,-3,2,2,2,-3,3,-2,2,C,1,4,4,1,0.08837983367209835
344,2,107,49,6.7521,-6,-4,-10,0,-1,-2,-1,1,2,-1,-3,-2,-3,2,R,1,4,3,0,0.08837983367209835
345,2,107,50,1.7521,3,4,7,2,-1,-1,3,-3,3,2,-1,2,-2,2,L,0,4,4,1,0.08837983367209835
346,2,107,51,9.1015,-7,-8,-15,-1,-2,1,-2,-2,-2,-1,-3,-4,2,-1,C,1,5,4,1,0.08837983367209835
347,2,107,52,2.2679,3,4,7,-2,-1,-2,0,3,0,3,2,-2,2,1,L,0,2,4,1,0.08837983367209835
348,2,107,53,1.5017,-3,-13,-16,-3,-3,2,-1,2,-4,1,-1,-2,-1,-3,R,1,4,2,1,0.08837983367209835
349,2,107,54,1.3189,8,-5,3,3,1,3,-3,1,-3,3,-3,-2,1,2,C,1,4,3,1,0.08837983367209835
350,2,107,55,1.3848,2,7,9,0,3,0,3,-1,3,1,-1,0,-2,1,C,0,4,4,1,0.08837983367209835
351,2,107,56,0.90174,-1,5,4,-1,2,-1,1,1,-2,2,3,-1,3,-2,L,0,3,4,1,0.08837983367209835
352,2,107,57,0.95225,1,5,6,0,2,1,2,-3,2,1,2,1,0,-3,R,0,3,3,1,0.08837983367209835
353,2,107,58,0.93539,1,5,6,0,2,1,2,-3,2,1,2,1,0,-3,R,0,3,3,1,0.08837983367209835
354,2,107,59,3.0522,-2,-1,-3,-1,1,0,-1,2,-4,-2,1,-3,1,1,L,0,5,2,1,0.08837983367209835
355,2,107,60,1.1019,2,-10,-8,3,-2,1,-3,-2,1,-1,0,-2,-3,-3,L,1,4,3,1,0.08837983367209835
356,2,107,61,1.1684,-1,0,-1,2,0,-3,3,-1,-1,1,2,0,-2,-2,R,0,5,4,1,0.08837983367209835
357,2,107,62,7.1179,-4,-4,-8,-4,-2,1,0,-4,-2,1,-1,1,-1,2,R,1,2,4,1,0.08837983367209835
358,2,107,63,1.5018,-2,-8,-10,2,-4,2,1,0,1,-2,-2,-2,-4,0,R,1,3,4,1,0.08837983367209835
359,2,107,64,1.1013,12,5,17,3,2,1,0,2,2,1,2,3,-1,0,R,1,3,3,1,0.08837983367209835
360,2,107,65,1.5848,7,-2,5,-2,-1,0,2,3,-3,3,-1,1,-1,2,R,0,5,2,0,0.08837983367209835
361,2,107,66,1.8853,-2,-1,-3,1,1,1,-3,0,0,-2,-1,1,0,2,L,1,4,5,0,0.08837983367209835
362,2,107,67,8.2354,-7,-2,-9,0,2,-2,-2,-2,2,-2,-3,-2,2,-3,C,0,3,3,1,0.08837983367209835
363,2,107,68,2.7022,-2,-5,-7,2,-2,-2,0,-2,-2,0,2,2,-3,0,C,1,3,4,1,0.08837983367209835
364,2,107,69,1.1681,5,8,13,0,0,3,1,-2,2,3,1,-2,2,2,L,0,3,3,1,0.08837983367209835
365,2,107,70,2.8183,-6,-5,-11,2,-4,-2,1,-2,1,0,-2,-3,0,-1,R,0,5,5,1,0.08837983367209835
366,2,107,71,0.88532,-10,-1,-11,-2,-1,-4,2,-1,-2,0,-2,-4,1,1,R,0,5,4,1,0.08837983367209835
367,2,107,72,5.335,-1,1,0,-2,0,2,1,2,3,2,-2,-2,0,-1,R,0,3,4,1,0.08837983367209835
368,2,107,73,3.5517,3,1,4,0,1,1,-1,3,-3,-2,2,-2,0,2,R,1,4,4,1,0.08837983367209835
369,2,107,74,1.2355,-9,1,-8,-3,0,-3,-2,0,-1,-3,1,2,0,3,R,0,4,4,1,0.08837983367209835
370,2,107,75,2.1854,1,-5,-4,1,1,-1,-3,-1,-3,-1,1,0,2,-3,R,1,4,3,1,0.08837983367209835
371,2,107,76,1.9188,-6,-7,-13,1,-3,-4,-2,-2,1,0,-1,1,-2,0,C,1,4,4,1,0.08837983367209835
372,2,107,77,1.718,6,-2,4,-2,2,3,-2,1,-2,3,0,-2,-2,2,R,1,3,3,1,0.08837983367209835
373,2,107,78,1.9182,3,-2,1,0,-2,0,-2,2,1,2,0,-2,0,1,L,1,4,3,1,0.08837983367209835
374,2,107,79,2.468,3,7,10,0,0,2,-2,2,3,2,3,0,1,2,L,0,3,5,1,0.08837983367209835
375,2,107,80,0.86801,-12,-3,-15,-3,-3,-3,2,-2,2,0,-2,-3,-1,-1,R,0,4,4,1,0.08837983367209835
376,2,107,81,0.78508,5,13,18,2,2,2,3,2,-1,2,3,0,3,3,R,0,3,2,1,0.08837983367209835
377,2,107,82,1.485,-2,-5,-7,-1,-4,2,-2,-3,1,-1,1,-1,-1,0,L,1,3,5,1,0.08837983367209835
378,2,107,83,0.78469,-8,-7,-15,-1,0,-1,2,-1,-3,-1,0,-2,-3,-3,L,0,2,3,1,0.08837983367209835
379,2,107,84,1.1851,6,-7,-1,3,-3,-2,-2,0,1,2,-1,3,-2,0,L,1,4,4,1,0.08837983367209835
380,2,107,85,4.7846,-1,3,2,2,1,-3,-1,-1,3,2,3,-3,-1,-2,L,1,3,4,0,0.08837983367209835
381,2,107,86,1.1018,10,15,25,2,3,2,3,1,3,2,0,1,3,3,C,0,2,2,1,0.08837983367209835
382,2,107,87,1.4183,3,4,7,2,-2,0,2,1,0,1,-1,2,3,2,R,0,4,4,1,0.08837983367209835
383,2,107,88,1.8689,-1,-2,-3,-2,-3,3,2,-1,2,0,-3,-2,0,0,C,1,5,3,1,0.08837983367209835
384,2,107,89,1.7189,10,3,13,1,2,0,1,0,1,3,0,3,2,-3,C,1,3,4,1,0.08837983367209835
385,2,107,90,4.6022,-5,-11,-16,-3,1,0,0,-3,-4,-3,-4,2,0,-4,R,0,3,3,0,0.08837983367209835
386,2,107,91,1.1347,-6,0,-6,0,-2,-1,2,-1,2,-2,-2,-2,-1,1,R,0,3,4,1,0.08837983367209835
387,2,107,92,0.65133,5,-5,0,0,-3,2,1,2,1,-3,-3,2,-2,1,C,1,3,3,1,0.08837983367209835
388,2,107,93,0.95179,-2,4,2,2,-2,2,3,0,3,-2,0,-2,-2,2,R,0,3,4,1,0.08837983367209835
389,2,107,94,1.035,-4,2,-2,2,0,0,3,-3,0,-3,-1,2,0,0,C,0,4,3,1,0.08837983367209835
390,2,107,95,1.268,3,1,4,0,2,-2,-1,1,2,3,-2,2,2,-2,L,0,6,3,0,0.08837983367209835
391,2,107,96,0.81863,-2,3,1,-3,3,2,3,-3,-2,0,-2,2,-2,3,R,0,3,2,1,0.08837983367209835
392,2,107,97,2.3185,5,-2,3,2,2,1,-1,3,1,3,2,-2,-3,-3,R,1,4,3,1,0.08837983367209835
393,2,107,98,2.8019,-6,-3,-9,-4,0,-4,1,-1,-3,1,2,1,-3,0,R,0,3,4,1,0.08837983367209835
394,2,107,99,0.76881,10,15,25,2,3,2,3,1,3,2,0,1,3,3,L,0,2,2,1,0.08837983367209835
395,2,107,100,6.4346,-3,-6,-9,0,2,-4,-2,1,-3,-1,-2,1,-3,2,R,1,4,3,1,0.08837983367209835
396,2,107,101,3.2347,3,1,4,-1,-2,-3,-1,1,2,2,3,2,1,-2,C,1,4,4,1,0.08837983367209835
397,2,107,102,1.0514,-14,1,-13,-2,1,-1,1,1,2,-4,0,-4,0,-3,R,0,4,3,1,0.08837983367209835
398,2,107,103,1.135,1,-2,-1,1,-1,-1,-3,-1,2,0,-3,1,2,1,L,1,3,4,1,0.08837983367209835
399,2,107,104,1.7349,-5,-3,-8,-1,-4,-2,1,-1,0,-3,1,2,0,-1,L,0,5,4,1,0.08837983367209835
400,2,107,105,1.3855,-4,-5,-9,1,1,1,-3,-1,-3,1,-3,-4,1,2,C,1,4,3,1,0.08837983367209835
401,2,107,106,1.1345,2,-1,1,0,-1,-2,2,1,-2,2,-2,-2,1,1,C,0,5,4,0,0.08837983367209835
402,2,107,107,2.402,-8,-12,-20,-2,-2,-1,1,-1,-3,-1,-3,-1,-3,-2,R,1,2,3,1,0.08837983367209835
403,2,107,108,1.0188,-1,-11,-12,-2,-2,2,-1,2,1,2,-4,-2,-2,-3,L,1,3,4,1,0.08837983367209835
404,2,107,109,3.469,-4,-12,-16,2,0,2,-2,-3,-4,1,-4,-3,0,-2,L,1,3,3,1,0.08837983367209835
405,2,107,110,1.2345,9,-2,7,0,-3,3,-3,2,2,3,1,3,0,1,C,1,4,3,1,0.08837983367209835
406,2,107,111,1.0347,-9,-2,-11,1,1,-3,2,-3,0,-1,-2,1,-2,-1,L,0,4,4,1,0.08837983367209835
407,2,107,112,3.9187,-9,-4,-13,1,-3,0,0,-4,2,-3,-3,-4,-1,1,L,1,4,4,0,0.08837983367209835
408,2,107,113,1.0686,-5,1,-4,-3,3,0,2,-3,-2,-3,-2,2,2,-2,R,0,3,3,1,0.08837983367209835
409,2,107,114,3.6849,0,-3,-3,-1,-3,-1,2,0,2,2,-2,-1,-1,-1,C,0,4,4,0,0.08837983367209835
410,2,107,115,0.81838,-1,10,9,1,3,-3,3,0,2,-1,0,0,3,-1,R,0,5,3,1,0.08837983367209835
411,2,107,116,1.7347,0,-7,-7,-1,-2,0,-1,1,-3,-2,2,3,0,-3,C,1,5,5,1,0.08837983367209835
412,2,107,117,0.98539,5,-7,-2,3,-2,2,0,1,2,-2,-1,3,-3,-3,C,1,4,4,1,0.08837983367209835
